id,screen_name,name,created_at,full_text,hour,text_length,contains_engie,day,tweets_par_jour,tweets_par_semaine,tweets_par_mois,mentions_engie_par_jour,tweets_critique_par_jour,cleaned_tweet
"1,87221E+18",couverdure,estelle,2024-12-26 09:24:58+00:00,"ENGIEpartFR Personne ne me propose de solution à part souscrire à un contrat pour un mois, ce qui implique bien sûr de payer des frais de dossier et des frais de résiliation Les affaires sont les affaires j'imagine... Vraiment catastrophique.",9,246,True,2024-12-26,2,0,0,2,0,ENGIEpartFR Personne ne me propose de solution a part souscrire a un contrat pour un mois ce qui implique bien sur de payer des frais de dossier et des frais de résiliation Les affaires sont les affaires imagine Vraiment catastrophique
"1,87256E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-12-27 08:40:59+00:00,Merci ENGIEpartFR la bougie proche.merci gouvernement Macron merci vie devient très chère.gaz ou coutent bras,8,111,True,2024-12-27,1,0,0,1,0,Merci ENGIEpartFR la bougie prochemerci gouvernement marron merci vie devient très cheregaz ou content bras
"1,87294E+18",guichvero,💖 la rebelle,2024-12-28 09:23:22+00:00,"ENGIEpartFR FermesdAvenir Mail envoyé, mais il me faudra attendre lundi pour une réponse. En attendant, pas de chauffage et un technicien venu hier qui avait l'air d'une poule ayant trouvé un couteau. La prochaine fois, envoyez de vrais pro, pas le stagiaire de permanence...",9,278,True,2024-12-28,1,0,0,1,0,ENGIEpartFR FermesdAvenir mais envoyé mais il me faudra attendre lundi pour une réponse En attendant pas de chauffage et un technicien venu hier qui avait clair dune poule ayant trouve un couteau La prochaine fois envoyez de vrais pré pas le stagiaire de permanence
"1,8736E+18",AmethysteK,Amethyste Kyle,2024-12-30 05:27:52+00:00,ENGIEpartFR il faut mexpliquer COMMENT ma consommation peut avoir augmenté de 42 par rapport à lan dernier en étant pas chez moi et en utilisant quasiment que des objet en piles et en ne cuisinant quasiment pas! Pour ne parler que de lestimation que je viens davoir Voleurs,5,276,True,2024-12-30,5,0,0,6,0,ENGIEpartFR il faut expliquer COMMENT ma consommation peut avoir augmente de 42 par rapport a la dernier en tant pas chez moi et en utilisant quasiment que des objet en piles et en ne cuisinant quasiment pas Pour ne parler que de estimation que je viens avoir Voleurs
"1,87367E+18",axel_nader,Axel Nader,2024-12-30 09:38:55+00:00,ENGIEpartSAV Je constate que vous confondez toujours consommation et hausse des prix. nLeurre Combine? HausseDesPrix Électricité,9,130,True,2024-12-30,5,0,0,6,0,ENGIEpartSAV Je constate que vous confondez toujours consommation et hausse des prix leurre Combine HausseDesPrix électricité
"1,87367E+18",guichvero,💖 la rebelle,2024-12-30 09:44:53+00:00,ENGIEpartFR ENGIEpartFR ça serait sympa de répondre aux mails privés quand les clients ont des réclamations à faire. C'est sympa vos pubs mais répondre aux clients mécontents ça serait mieux !,9,200,True,2024-12-30,5,0,0,6,0,ENGIEpartFR ENGIEpartFR la serait sympa de répondre aux mais prives quand les clients ont des réclamations a faire est sympa vos pubs mais répondre aux clients mécontents la serait mieux
"1,87376E+18",mejnour94,Elipe,2024-12-30 15:40:08+00:00,ENGIEpartFR Vous pourriez nous expliquer toutes ces TAXES sur la facture ENGIE ???nnTaxe abonnement fourniturenTaxe abonnement acheminement nTaxe consommation acheminement nTaxe consommation obligationsnTaxe contribution et taxes liées à lénergienTaxe sur la valeur ajoutée,15,277,True,2024-12-30,5,0,0,6,0,ENGIEpartFR Vous pourriez nous expliquer toutes ces TAXES sur la facture envie taxe abonnement fourniturenTaxe abonnement acheminement taxe consommation acheminement taxe consommation obligationsnTaxe contribution et taxes liens a lenergienTaxe sur la valeur ajouter
"1,87381E+18",K616670984,K6,2024-12-30 19:33:01+00:00,SuperMO Moi j'aimerais qu'un conseiller ENGIEpartFR me contacte vu que c'est impossible que ma conso ait fait un X5 alors que mes habitudes ont pas changé. Mais ils savent qu'envoyer des lettres de relance. Une vraie mafia.nEngieVsLePeuple,19,240,True,2024-12-30,5,0,0,6,0,super Moi aimerais qqun conseiller ENGIEpartFR me contacte vu que est impossible que ma cons ait fait un x alors que mes habitudes ont pas change Mais ils savent envoyer des lettres de relance Une vraie mafianEngieVsLePeuple
"1,8744E+18",DecosterMayane,myn-dcst,2025-01-01 10:38:30+00:00,Estce quil y aurais quelquun qui pourrais maider avec ENGIEpartFR car je vais faire un meurtre,10,94,True,2025-01-01,1,0,0,1,0,est-ce qui y aurais quelqu'un qui pourrais aider avec ENGIEpartFR car je vais faire un meurtre
"1,87476E+18",Mariie_Chantale,Marie Chantal 🔻,2025-01-02 09:51:21+00:00,"Et bonne année, je paie 220 par mois d élec et gaz et j'ai une régul de ce montant, je suis solo avec mes enfants ont se chauffe à 19, pas de console ni ordi ENGIEpartFR vous me dites de voir une assistante sociale",9,218,True,2025-01-02,2,0,0,3,0,Et bonne année je paie 220 par mois de le et gaz et ai une recul de ce montant je suis solo avec mes enfants ont se chauffe a 19 pas de console ni ourdi ENGIEpartFR vous me dites de voir une assistante sociale
"1,87478E+18",hugo_prproj,obny_,2025-01-02 11:28:44+00:00,"ENGIEgroup ENGIEpartFR qui me fait un contrat pour ma maison, mais une fois que jai pas délectricité enfaite je peux pas passer par Engie, donc je suis bloqué un 2 janvier 10c sans électricité avec des congels pleins et un bébé de 5 mois qui peux pas manger",11,264,True,2025-01-02,2,0,0,3,0,ENGIEgroup ENGIEpartFR qui me fait un contrat pour ma maison mais une fois que ai pas delectricite enfants je peux pas passer par envie donc je suis bloque un 2 janvier sac sans électricité avec des congelé pleins et un belle de 5 mois qui peux pas manger
"1,87618E+18",Indebrouck,Izmn 🍃🪺🌿🌳🕊️🪔,2025-01-06 08:06:15+00:00,ENGIEpartFR ENGIEgroup contrat entretien chaudière. Rdv reporté 3 fois sans concertation en 6 mois...tjrs pas de RDV effectué. Confirmation par SMS hier pour ce matin...et mail à 7h30 qui annule!! Vous croyez qu.on peut se libérer comme ça ? Qd on veut ? C'est qui les clients?,8,283,True,2025-01-06,3,0,0,4,0,ENGIEpartFR ENGIEgroup contrat entretien chaudière de reporte 3 fois sans concertation en 6 moistjrs pas de de effectue Confirmation par ses hier pour ce martinet mais a 7h30 qui annule Vous croyez quoi peut se libérer comme la qu on veut est qui les clients
"1,87627E+18",PrSamyleiev,Samyleiev,2025-01-06 14:14:31+00:00,"Faites des efforts sur la consommation....avec cette baisse là ma facture AUGMENTE . Mieux encore, après avoir diminué de 30 ma conso, je reçoit un mail me conseillant d'augmenter ma mensualité de 20 pour m'adapter à ma conso! Merci et bravo ENGIEpartFR EcologieGouv !",14,274,True,2025-01-06,3,0,0,4,0,Faites des efforts sur la consommationavec cette baisse la ma facture AUGMENTE Mieux encore après avoir diminue de 30 ma cons je reçoit un mais me conseillant augmenter ma mensualise de 20 pour adapter a ma cons Merci et bravo ENGIEpartFR EcologieGouv
"1,87633E+18",sebaastr,seb,2025-01-06 18:05:52+00:00,ENGIEpartFR hello la team . Bonne année et merci encore pour vos services 9 jours sans eau chaude après 20coups fil et pas de soluce . Merci,18,142,True,2025-01-06,3,0,0,4,0,ENGIEpartFR elle la tram Bonne année et merci encore pour vos services 9 jours sans eau chaude après coups fil et pas de police Merci
"1,87654E+18",rb12476300,Rickenbacker Ric,2025-01-07 08:17:14+00:00,ENGIEpartFR nJhabite en Savoie. Je souhaite madresser à une agence ENGIE. Y atil une liste des adresses disponible ou bien simplement ladresse de référence sur la région. Merci,8,180,True,2025-01-07,2,0,0,3,0,ENGIEpartFR habite en savoir Je souhaite adresser a une agence envie Y ail une liste des adresses disponible ou bien simplement adresse de référence sur la région Merci
"1,87661E+18",1_juste_hisse,1justice,2025-01-07 13:00:29+00:00,ENGIEpartFR ENGIEgroup vous trouvez normal de payer 200 euros en plus en 1 mois sachant que j'ai baissé ma consommation ? Merci d'employer des conseillers avec une morale et pas une qui me menace parce que je change de fournisseur gaz électricité tarif2025,13,259,True,2025-01-07,2,0,0,3,0,ENGIEpartFR ENGIEgroup vous trouvez normal de payer 200 euros en plus en 1 mois sachant que ai baisse ma consommation Merci employer des conseillers avec une morale et pas une qui me menace parce que je change de fournisseur gaz électricité tarif2025
"1,877E+18",FouratiJerbi,Sonia jerbi fourati,2025-01-08 14:42:09+00:00,Assignation au voile nAssignation à résidence forcément elle bosse pas la voilée elle est en train de préparer le couscous du barbu nAssignation au look du 7 éme siècle nSoMabrouk MedjbeurM ZohraBitan vous en pensez quoi de ENGIEgroup ?nInclusif ou raciste ?,14,265,True,2025-01-08,1,0,0,1,0,Assignation au voile assignation a résidence forcement elle bosse pas la voile elle est en train de préparer le couscous du barbu assignation au loin du 7 me siècle nSoMabrouk MedjbeurM ZohraBitan vous en pensez quoi de ENGIEgroup inclusif ou raciste
"1,87742E+18",MissElerinna,𝓔𝓵𝓮𝓷𝓪  🎂🎁 J-29,2025-01-09 18:08:01+00:00,Bonjour ENGIEpartFR est il possible d'échanger par mp s'il vous plaît ? Ça fait depuis le mois d'août que j'ai accepté votre devis et rien n'a bougé malgré les relances téléphoniques... pour quelque chose à faire en urgence ça commence à faire long.,18,261,True,2025-01-09,1,0,0,1,1,Bonjour ENGIEpartFR est il possible changer par me il vous plaît la fait depuis le mois tout que ai accepte votre devis et rien la bouge malgré les relances téléphoniques pour quelque chose a faire en urgence la commence a faire long
"1,87765E+18",Griselidice,🌻Griselidice 🐈‍⬛,2025-01-10 09:30:30+00:00,"ENGIEpartFR Ditesmoi ENGIEpartFR que faites vous avec notre argent ? Abonnements gaz et électricité résiliés depuis le 101224, remboursement prévu le 241224 et maintenant prévu par chèque le 1301 ! nCest pas du foutage de gueule ça !",9,241,True,2025-01-10,1,0,0,2,0,ENGIEpartFR Ditesmoi ENGIEpartFR que faites vous avec notre argent Abonnements gaz et électricité résilies depuis le 101224 remboursement prévu le 241224 et maintenant prévu par chaque le 1301 est pas du routage de gueule la
"1,87841E+18",walidGSM,Deacon Frost,2025-01-12 11:48:15+00:00,ENGIEpartFR maisontravaux J'ai fait un contrat depuis lundi et jusqu'à maintenant il est pas active et en plus dans le site web d'Engie le traitement de dossier sous 24h PTDR..,11,177,True,2025-01-12,1,0,0,1,0,ENGIEpartFR maisontravaux ai fait un contrat depuis lundi et jusque maintenant il est pas active et en plus dans le site de envie le traitement de dossier sous oh pour
"1,87907E+18",alex_lenoir,Alexandre Lenoir 🦋 🇫🇷🇪🇺🇺🇦,2025-01-14 07:55:12+00:00,"Tentative d'hameçonnage usurpant ENGIEpartFR ENGIEnewsroom avec une promesse de remboursement. Mais le pétard est mouillé, le site cible est innaccessible. Ayez l'il quand même l'email d'accroche est très bien fait.",7,220,True,2025-01-14,1,0,0,2,0,Tentative dhameconnage usurpant ENGIEpartFR ENGIEnewsroom avec une promesse de remboursement Mais le retard est mouille le site cible est inaccessible Ayez il quand même demain raccroche est très bien fait
"1,87958E+18",doucetreize,13,2025-01-15 17:25:29+00:00,ENGIEpartFR je vais vous monter en lair ! JAI DEMANDÉ A PAYER TOUS LES MOIS BORDEL POURQUOI VOUS AVEZ CHANGE MON MODE DE PRELEVEMENT,17,133,True,2025-01-15,2,0,0,2,1,ENGIEpartFR je vais vous monter en clair ai DEMANDE A PAYER TOUS LES MOIS BORDEL POURQUOI VOUS AVEZ CHANGE MON MODE DE prélèvement
"1,87958E+18",ClaraBoile44334,Clara Boileau,2025-01-15 17:37:01+00:00,"Mes parents ont plus de 70 ans, ils se retrouvent ce soir sans eau chaude et sans chauffage, et vous n'intervenez pas en urgence !!! Sérieusement, et vous proclamez meilleur service client ?! Et s'ils tombent malades, vous les soignez ?!!nENGIEpartFRnjpclamadieuncathmacgregor",17,277,True,2025-01-15,2,0,0,2,1,Mes parents ont plus de 70 ans ils se retrouvent ce soir sans eau chaude et sans chauffage et vous intervenez pas en urgence sérieusement et vous proclamez meilleur service client Et ils tombent malades vous les soignez nENGIEpartFRnjpclamadieuncathmacgregor
"1,88057E+18",Alrianne_0,Jeremy Desvallees,2025-01-18 10:51:34+00:00,"ENGIEpartFR nBonjour, on a un gros problème de contrat et de mauvais pdl pouvez nous aider, le service client a essayé nous aidez mais nous encore plus enfoncé dans ce problème.",10,181,True,2025-01-18,1,0,0,1,0,ENGIEpartFR bonjour on a un gros problème de contrat et de mauvais pal pouvez nous aider le service client a essaye nous aidez mais nous encore plus enfonce dans ce problème
"1,88105E+18",Celio_24,Celio24,2025-01-19 19:01:02+00:00,ENGIEpartFR bonjour comment savoir si notre contrat va changer de tarif au 1er février ?,19,89,True,2025-01-19,1,0,0,1,0,ENGIEpartFR bonjour comment savoir si notre contrat va changer de tarif au mer février
"1,8813E+18",pinkbabydolll,clem 🎀 (taylor’s version),2025-01-20 11:12:06+00:00,ENGIEpartFR ENCORE VOUS VOULEZ AUGMENTER MES MENSUALITÉS DE 40 PAR MOIS ? mais ça va pas la tête je suis censée trouver où cet argent ? 100 délectricité par mois?! entre ça et le navigo vous voulez ma mort jsp,11,217,True,2025-01-20,2,0,0,2,1,ENGIEpartFR ENCORE VOUS VOULEZ AUGMENTER MES mensualités DE 40 PAR MOIS mais la va pas la tête je suis censée trouver ou cet argent 100 delectricite par mois entre la et le navire vous voulez ma mort je
"1,88144E+18",ClaraBoile44334,Clara Boileau,2025-01-20 20:16:00+00:00,"Mes parents ont plus de 70 ans, ils se retrouvent ce soir sans eau chaude et sans chauffage, et vous n'intervenez pas en urgence !!! Sérieusement, et vous proclamez meilleur service client ?! Et s'ils tombent malades, vous les soignez ?!!nengie ENGIEpartFR",20,257,True,2025-01-20,2,0,0,2,1,Mes parents ont plus de 70 ans ils se retrouvent ce soir sans eau chaude et sans chauffage et vous intervenez pas en urgence sérieusement et vous proclamez meilleur service client Et ils tombent malades vous les soignez envie ENGIEpartFR
"1,88163E+18",NetParodies,netparodies,2025-01-21 09:14:55+00:00,"Bonjour ENGIEpartFR élu meilleur service client du monde, ncela fait 2 mois au lieu des 810 jours annoncés que j'attends réparation du préjudice subi quand vous avez par erreur inversé 2 points de livraison d'électricité.nMon entreprise s'est retrouvée avec 6 kvA au lieu des 18",9,286,True,2025-01-21,6,0,0,7,1,Bonjour ENGIEpartFR eu meilleur service client du monde cela fait 2 mois au lieu des 810 jours annonces que attends réparation du préjudice subi quand vous avez par erreur inverse 2 points de livraison delectricitenMon entreprise est retrouver avec 6 va au lieu des 18
"1,88163E+18",NetParodies,netparodies,2025-01-21 09:17:47+00:00,"Cela m'a concrètement fait perdre une journée de chiffre d'affaires, nENGIEproFR mon fournisseur m'a depuis rétabli la bonne puissance et vous a transmis mon dossier de réclamation pour le préjudice subi, ENGIEpartFRnmerci d'être à la hauteur de votre réputation.",9,271,True,2025-01-21,6,0,0,7,1,Cela ma concrètement fait perdre une journée de chiffre affaires nENGIEproFR mon fournisseur ma depuis rétabli la bonne puissance et vous a transmis mon dossier de réclamation pour le préjudice subi ENGIEpartFRnmerci dette a la hauteur de votre réputation
"1,88165E+18",Aline_scrap,Aline S.,2025-01-21 10:13:24+00:00,"Mon conseil du jour n'allez pas chez engiehomeservice du groupe ENGIEgroup ils sont injoignables, incompétents et ils n'en ont rien à faire que vous soyez 7 jours sans chauffage ni eau chaude.",10,194,True,2025-01-21,6,0,0,7,1,Mon conseil du jour allez pas chez engiehomeservice du groupe ENGIEgroup ils sont injoignables incompétents et ils ne ont rien a faire que vous soyez 7 jours sans chauffage ni eau chaude
"1,88171E+18",marick76,Ms,2025-01-21 14:35:04+00:00,ENGIEpartFR qui vend ma dette a la sct eos recouvrement qui refuse un étalement de paiement et a des méthodes très agressives et qui par conséquent va entraîner une limite d' énergie en plein hiver de la part d engie. J espère survivre au froid,14,251,True,2025-01-21,6,0,0,7,1,ENGIEpartFR qui vend ma dette a la set es recouvrement qui refuse un étalement de paiement et a des méthodes très agressives et qui par conséquent va entraîner une limite de énergie en plein hiver de la part de envie je espère survivre au froid
"1,88173E+18",marick76,Ms,2025-01-21 15:36:12+00:00,ENGIEpartFR J ai échangé avec vous et votre réponse a été on ne peut rien faire. Vous avez bien choisi votre service recouvrement je vous félicite. Elle a une liste longue comme le bras de condamnation,15,207,True,2025-01-21,6,0,0,7,1,ENGIEpartFR je ai change avec vous et votre réponse a et on ne peut rien faire Vous avez bien choisi votre service recouvrement je vous félicite Elle a une liste longue comme le bras de condamnation
"1,88179E+18",Aline_scrap,Aline S.,2025-01-21 19:46:17+00:00,"ENGIEgroup Merci oupas mais pas besoin ! Mon propriétaire a un contrat de service avec vous, au bout de 6 jours toujours aucune intervention on a fait appel à un chauffagiste qui nous a dépanné en moins de 2 heures.",19,219,True,2025-01-21,6,0,0,7,1,ENGIEgroup Merci pas mais pas besoin Mon propriétaire a un contrat de service avec vous au bout de 6 jours toujours aucune intervention on a fait appel a un chauffagiste qui nous a dépanne en moins de 2 heures
"1,88207E+18",YNG969,🇵🇸,2025-01-22 14:18:32+00:00,ENGIEpartFR Bonjour possible de venir en DM? svp,14,48,True,2025-01-22,2,0,0,2,0,ENGIEpartFR Bonjour possible de venir en DM sur
"1,88215E+18",marick76,Ms,2025-01-22 19:16:49+00:00,LBleuBlancRouge Et c est pas ENGIEpartFR qui va vous aider. Elle a vendu ma dette a une sct de recouvrement eos qui refuse l étalement de paiement comme ça je ne peux rien faire pour éviter la diminution de puissance,19,219,True,2025-01-22,2,0,0,2,0,LBleuBlancRouge Et a est pas ENGIEpartFR qui va vous aider Elle a vendu ma dette a une set de recouvrement es qui refuse l étalement de paiement comme la je ne peux rien faire pour éviter la diminution de puissance
"1,88248E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2025-01-23 17:08:41+00:00,Merci à ENGIEpartFR je prépare la bougie.le gaz devient du luxe,17,65,True,2025-01-23,2,0,0,2,0,Merci a ENGIEpartFR je prépare la bougies gaz devient du luxe
"1,88249E+18",marick76,Ms,2025-01-23 17:47:41+00:00,"ENGIEpartSAV D après l' avocat que j' aie consulté ce matin comme vous avez revendu ma dette a eos recouvrement, je ne vous dois plus rien donc va falloir m expliquer comment vous pourriez réduire ma puissance ?",17,214,True,2025-01-23,2,0,0,2,0,ENGIEpartSAV de après l avocat que je aie consulte ce matin comme vous avez revendu ma dette a es recouvrement je ne vous dois plus rien donc va falloir a expliquer comment vous pourriez réduire ma puissance
"1,88267E+18",christophedemo1,Christophe Demoulin,2025-01-24 06:00:00+00:00,"marredesfautes ENGIEpartFR ENGIEgroup nIl faut réviser la conjugaison.nIlelle transmet.nCe S est affreux, comme si le verbe avait pris la marque du pluriel après les.",6,168,True,2025-01-24,3,0,0,4,0,marredesfautes ENGIEpartFR ENGIEgroup il faut réviser la conjugaisonnIlelle transmettre a est affreux comme si le verbe avait pris la marque du pluriel après les
"1,88275E+18",folie_douce007,Folie Douce 🇫🇷,2025-01-24 11:26:32+00:00,"Déménager, vouloir anticiper de résilier son abonnement énergétique et avoir comme seule réponse Merci de choisir une date de résiliation plus proche...Non mais franchement parfois un rien peut être énervant, merci ENGIEpartFR nLa pub, c'est gratuit, ne me remerciez pas",11,279,True,2025-01-24,3,0,0,4,0,déménager vouloir anticiper de résilier son abonnement énergétique et avoir comme seule réponse Merci de choisir une date de résiliation plus procheNon mais franchement parfois un rien peut entre énervant merci ENGIEpartFR la pub est gratuit ne me remerciez pas
"1,88287E+18",Tartine__aubrie,Tartine au Brie ( 👷🏻‍♀️ Briecollage 🔨),2025-01-24 19:34:01+00:00,"Hello ENGIEgroup normal que vos agents doublent à un feu ROUGE, en le cramant et en ne respectant même pas la limite de vitesse ??",19,132,True,2025-01-24,3,0,0,4,0,elle ENGIEgroup normal que vos agents doublent a un feu ROUGE en le clamant et en ne respectant même pas la limite de vitesse
"1,88315E+18",bot_russe,🇫🇷Le chat heureux 🇮🇱🇫🇷 🤔🤪🤪,2025-01-25 13:48:30+00:00,"Dites ENGIEgroup cest normal de faire pression sur les personnes âgées pour les forcer à signer un contrat chez vous ? Votre démarcheur à domicile , MR Maffaf Zoher numéro ACQ 00059677 se permet de hausser le ton pour forcer une personne vulnérable à signer, cest une pratique normal ? une plainte va être déposé !!",13,326,True,2025-01-25,2,0,0,2,0,Dites ENGIEgroup est normal de faire pression sur les personnes gens pour les forcer a signer un contrat chez vous Votre démarcheur a domicile me mafia jouer numéro ace 00059677 se permet de hausser le ton pour forcer une personne vulnérable a signer est une pratique normal une plainte va entre repose
"1,8832E+18",l7ob7or,votre cuisto pref 🍜,2025-01-25 17:16:12+00:00,Lobjectif cest quon retourne se chauffer à la bougie ou cest comment ? ENGIEpartFR EDFetMoi faut pas hésiter à me démarcher,17,127,True,2025-01-25,2,0,0,2,0,objectif est quoi retourne se chauffer a la bougie ou est comment ENGIEpartFR EDFetMoi faut pas hésiter a me remarcher
"1,88416E+18",NoemieMont50349,Noemie Montagne,2025-01-28 08:48:46+00:00,Énergie15 536 euros de régule 11000 déjà payés par prélèvement mensuel 1852 euros délectricité par mois !! Impossible !!! À qui dois je faire appel après le médiateur qui stipule quil y a eu litige entre ENGIEgroup ENGIEpartFR et enedisclients enedis,8,262,True,2025-01-28,2,0,0,3,0,Energie15 536 euros de recule 11000 de payes par prélèvement mensuel 1852 euros delectricite par mois Impossible A qui dois je faire appel après le médiateur qui stipule qui y a eu litige entre ENGIEgroup ENGIEpartFR et enedisclients ennuis
"1,88417E+18",valeriegomichon,Valérie Gomichon,2025-01-28 09:12:31+00:00,ENGIEpartFR 68 que vous me devez depuis début octobre on en parle? courbetjulien il serait temps de vous pencher sur cette société !,9,135,True,2025-01-28,2,0,0,3,0,ENGIEpartFR 68 que vous me devez depuis début octobre on en parle courbetjulien il serait temps de vous pencher sur cette société
"1,88454E+18",christophedemo1,Christophe Demoulin,2025-01-29 10:01:05+00:00,"ENGIEpartSAV Attention à la grammaire.nMerci de nous l'avoir signalée la faute, sauf si vous remerciez pour le fait d'avoir signalé une faute.nLa social team c'est encore un massacre de la langue française !nIl faut réapprendre à parler français.",10,253,True,2025-01-29,2,0,0,2,0,ENGIEpartSAV Attention a la grammairenMerci de nous lavoir signaler la faute sauf si vous remerciez pour le fait avoir signale une fautenLa social tram est encore un massacre de la langue française il faut réapprendre a parler français
"1,88454E+18",Toto7957,Toto7795,2025-01-29 10:05:24+00:00,"Problème de mathématiques nFacture décembre 2023, 3 fois moins chère. Les calculs sont pas bons ENGIEpartSAV courbetjulien 60millions dgccrf",10,144,True,2025-01-29,2,0,0,2,0,problème de mathématiques facture décembre 2023 3 fois moins cher Les calculs sont pas bons ENGIEpartSAV courbetjulien millions dgccrf
"1,88486E+18",MaudKautzmann,Maîtresse Maud,2025-01-30 07:08:39+00:00,Mais je n'ai PAS déménagé ENGIEpartFR ENGIEgroup. Vous avez ouvert une ligne en mon nom avec une nouveau contrat.... Fermez moi ça! Et engagez des gens compétents! Vos conseillers ne comprennent rien. nengie,7,212,True,2025-01-30,2,0,0,3,0,Mais je ai PAS déménage ENGIEpartFR ENGIEgroup Vous avez ouvert une ligne en mon nom avec une nouveau contrat Fermez moi la Et engagez des gens compétents Vos conseillers ne comprennent rien envie
"1,88508E+18",thepatriots67,Halil,2025-01-30 21:53:15+00:00,"ENGIEgroup EmmanuelMacron Gaz monsieur le président de la république, j'ai reçu cette facture de gaz pour deux mois n'est ce pas exagérer ? Aidez moi merci d'avance.",21,169,True,2025-01-30,2,0,0,3,0,ENGIEgroup EmmanuelMacron Gaz monsieur le président de la république ai reçu cette facture de gaz pour deux mois est ce pas exagérer Aidez moi merci avance
"1,88541E+18",larocheben,benoit laroche,2025-01-31 19:10:27+00:00,ENGIEpartFR MARIEPO22517791 OuestFrance NE PAS s abonner chez ENGIE !! Aucun respect du client . Ils me réclament une facture de 5000 génère par erreur et infondé . Plus de 50 appels ils reconnaissent l erreur mais envoient les huissiers . Service client ZÉRO,19,264,True,2025-01-31,1,0,0,1,0,ENGIEpartFR MARIEPO22517791 OuestFrance NE PAS a abonner chez envie Aucun respect du client Ils me réclament une facture de 5000 genre par erreur et inonde Plus de 50 appels ils reconnaissent l erreur mais envoient les huissiers Service client zéro
"1,8865E+18",Mathild_e,mathi,2025-02-03 19:36:45+00:00,"ENGIEpartFR ma mère se retrouve avec une facture de 17 885 oui oui de gaz pour le mois de janvier alors qu'elle est aux alentours de 200 euros normalement. Au standard on lui répond juste c'est votre conso madame, il n'y a pas un problème ???",19,245,True,2025-02-03,1,0,0,1,0,ENGIEpartFR ma mère se retrouve avec une facture de 17 885 oui oui de gaz pour le mois de janvier alors quelle est aux alentours de 200 euros normalement Au standard on lui répond juste est votre cons madame il ne a pas un problème
"1,88659E+18",pink_adder,Edmund 💉💉💉💉💉💉💉💉💉💉∞,2025-02-04 01:37:26+00:00,"ENGIEpartFR Bonjour, où sont planqués vos tarifs ? 10 minutes que je cherche partout sur votre bordel de site, les prix sont introuvables !nChez tous les fournisseurs d'énergie les prix sont cachés, mais vous gagnez la palme de la meilleure cachette, d'habitude je trouve !",1,277,True,2025-02-04,2,0,0,3,0,ENGIEpartFR Bonjour ou sont planques vos tarifs 10 minutes que je cherche partout sur votre bordel de site les prix sont introuvables chez tous les fournisseurs énergie les prix sont caches mais vous gagnez la palme de la meilleure cachette habitude je trouve
"1,8868E+18",John_S0502,El Carot,2025-02-04 15:40:33+00:00,"Au revoir ENGIEgroup, bonjour TotalEnergies nnLa prochaine fois, ne passez pas ma facture de 51 a 232 d'un mois a l'autre sans même prévenir bande de voleur ENGIEgroup",15,169,True,2025-02-04,2,0,0,3,0,Au revoir ENGIEgroup bonjour TotalEnergies la prochaine fois ne passez pas ma facture de 51 a 232 un mois a autre sans même revenir bande de voleur ENGIEgroup
"1,88891E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2025-02-10 11:02:55+00:00,"Merci ENGIEpartFR ma bougies proches.chauffe 19,5 degrés.",11,58,True,2025-02-10,3,0,0,3,0,Merci ENGIEpartFR ma bougies procheschauffe 195 degrés
"1,88898E+18",srkaddict,dominique bergamasco,2025-02-10 15:50:54+00:00,ENGIEpartFR Vous mavez ponctionnée de 3 mois délectricité et de gaz pour un logement que je noccupe plus depuis le 31 octobre,15,128,True,2025-02-10,3,0,0,3,0,ENGIEpartFR Vous avez ponctionne de 3 mois delectricite et de gaz pour un logement que je occupe plus depuis le 31 octobre
"1,88899E+18",ULRICH63651188,zerocool73🇨🇵🇺🇦🇪🇺,2025-02-10 16:52:17+00:00,ENGIEpartFR en attente de ma remise de 100e depuis novembre et aucune réaction dengie après 5 appels !,16,104,True,2025-02-10,3,0,0,3,0,ENGIEpartFR en attente de ma remise de 100e depuis novembre et aucune réaction envie après 5 appels
"1,88951E+18",axel_nader,Axel Nader,2025-02-12 03:17:43+00:00,"ENGIEpartSAV Ce que vous demandez par mois est supérieur à la consommation électrique mensuellentous les ans c'est la même chosenet c'est pénible, pénible, pénible!nLe surplus d'argent imposé arbitrairement ne vous appartient pas!!!nÉlectricité Énergie Consommation",3,276,True,2025-02-12,3,0,0,3,0,ENGIEpartSAV Ce que vous demandez par mois est supérieur a la consommation électrique mensuellentous les ans est la même chenet est pénible pénible peniblenLe surplus argent impose arbitrairement ne vous appartient pasnElectricite énergie Consommation
"1,88962E+18",zewala3,̷L̷'̷A̷n̷g̷e̷_ ̷i̷n̷d̷o̷m̷p̷t̷a̷b̷l̷e̷,2025-02-12 10:14:56+00:00,"ENGIEpartFR ClaireCreation bymaddyness Engie GRDF Reste qu'à attendre la fact EDFofficiel nCelle d'engie est à 214 contre 133 en 2024 même période Facture no deepfake GRDF NordStream2ngazpar tournait sans s'arrêter amp sans chauffer non essentiellement la nuit, pourquoi ?nNabioullina nsommetIA",10,299,True,2025-02-12,3,0,0,3,0,ENGIEpartFR ClaireCreation bymaddyness envie gros Reste que attendre la fait EDFofficiel celle envie est a 214 contre 133 en 2024 même période Facture no deepfake gros NordStream2ngazpar tournait sans jarreter ami sans chauffer non essentiellement la nuit pourquoi nNabioullina nsommetIA
