id,screen_name,name,created_at,full_text,hour,text_length,contains_engie,day,week,month,mentions_engie,tweet_critique,sentiment,sentiment_class,urgence_status,degree_of_discomfort,categorie_plaintes
"1,8597E+18",lfram62,ʇɐɯɐW,2024-11-21 20:52:22,"Sont marrants chez ENGIEpartFR, je fais tout pour baisser ma conso, ils me remboursent même du trop perçu et ils me balancent 20e sur mes prochaines mensualisations, je pense que je vais aller voir ailleurs",20,208,True,2024-11-21,2024-11-18/2024-11-24,2024-11,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,85996E+18",civkillerr,Antoine dcz,2024-11-22 14:16:39,"Engie me doit 300 depuis 4 mois !nJ'ai résilié le 2 juillet, mais ils me prélèvent 59 chaque mois et ne me remboursent pas. Après 1H45 d'appel, les conseillers m'ont raccroché au nez ! nC'est inacceptable ! Comment récupérer mon argent ? ENGIEgroup ENGIEpartFR abus",14,273,True,2024-11-22,2024-11-18/2024-11-24,2024-11,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,85999E+18",Aerarium20,Aerarium,2024-11-22 16:04:22,Piombu ! ENGIEpartFR vous ne voulez pas un rein en plus ???,16,59,True,2024-11-22,2024-11-18/2024-11-24,2024-11,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,8602E+18",jvde290,🚶🏻‍♀️🚶🏻,2024-11-23 05:46:33,"Jai ultra mal dormis et vous savez pk ? Psk hier jai reçu un mail de ENGIEpartFR augmentant ma facture de 120 oui oui 120, je suis passé de 55 à 170 CENT SOIXANTE DIX EURO npour un studio de 30m2 170 nJe paye lélectricité de la ville ouuuu? n170",5,250,True,2024-11-23,2024-11-18/2024-11-24,2024-11,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,86058E+18",fabricenoel13,PapillonFab,2024-11-24 07:17:01,"ENGIEgroup Tiens, ENGIEpartFR lors de l'augmentation d'un contrat par tacite reconduction, la loi vs contraint à annoncer l'augmentation un mois avant le fin du contrat afin que celuici puisse être dénoncé...nnPourquoi ne le faites vous pas ???nnEscrocs",7,257,True,2024-11-24,2024-11-18/2024-11-24,2024-11,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86106E+18",Grimminette,le nom ne peut pas être vide,2024-11-25 14:44:24,"Quand ça fait un mois et demi que tu fais des demandes à ENGIEgroup pour une intervention à domicile pour un changement de câble car je peux rien brancher en 32ampères dont le four et que enedis ne fait rien de son côté pour intervenir, cest une honte au prix que je paye.",14,279,True,2024-11-25,2024-11-25/2024-12-01,2024-11,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,86131E+18",GBeuzelin,Guillaume Beuzelin,2024-11-26 07:30:26,"8h05, une voiture ENGIEgroup est à 2 doigts de reverser 2 cyclistes boulevard Pasteur. L'automobiliste semble agressif. Je prends sa plaque en photo, il arrête sa voiture et commence à me suivre dans la rue, avant de me toucher. Une journée tristement banale paris Velo",7,273,True,2024-11-26,2024-11-25/2024-12-01,2024-11,1,False,NEGATIVE,Neutre,Pas Urgence,0,Autre
"1,86147E+18",QonDuichotte,Don Quichotte III,2024-11-26 17:58:15,Le gaz étant déjà haussier jai baissé ma consommation de 28 et ma facture de gaz a augmenté de 12 chez ENGIEpartFRnBarnier enculé.,17,136,True,2024-11-26,2024-11-25/2024-12-01,2024-11,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,86153E+18",BamBa__Dieng,BKD,2024-11-26 22:06:50,On peut parler des factures d ENGIEpartFR ?? Il commence à abuser vraiment de la bail ptdrr,22,92,True,2024-11-26,2024-11-25/2024-12-01,2024-11,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,86178E+18",damien_desprez,Dams,2024-11-27 14:32:38,"Un contrat chez ENGIEpartFR ENGIEgroup avec home services. Depuis 3 semaines , ma mère de 80 ans na plus de chauffage chez elle et le froid est déjà là. Après le passage du technicien, aucune réponse par mail ni par téléphone ! Besoin daide !!",14,251,True,2024-11-27,2024-11-25/2024-12-01,2024-11,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86218E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-11-28 16:44:31,Merci ENGIEpartFR préparer les bougies,16,39,True,2024-11-28,2024-11-25/2024-12-01,2024-11,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86222E+18",saintjammes,SaintJammes,2024-11-28 19:20:38,"ENGIEpartFR 50 d'augmentation de l'électricité sans prévenir, chapeau bas!!!! Je vais changer de suite",19,105,True,2024-11-28,2024-11-25/2024-12-01,2024-11,1,False,POSITIVE,Positif,Pas Urgence,0,Autre
"1,86347E+18",LucienneSnadly,Lux,2024-12-02 06:38:29,ENGIEpartFR mp envoyé ! Thx pour la réponse ! nBonne journée,6,63,True,2024-12-02,2024-12-02/2024-12-08,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86354E+18",fab4375_2e,🍉乂✍ChatNoir✍乂🍉,2024-12-02 10:57:36,"ENGIEgroup nAlors quand vous devez de l'argent vous nous faites la misère, quand on vous doit c'est huissiers....n1.002 !!!! Rendez nous l'argent et pas la peine de chercher des fausses excuses sinon bye bye baby. nInflation Adaptation point barre.",10,249,True,2024-12-02,2024-12-02/2024-12-08,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86355E+18",AnquezDamien,judas,2024-12-02 12:01:56,quel enfer ENGIEpartFR qd on déménage mdr jv pt une durite,12,60,True,2024-12-02,2024-12-02/2024-12-08,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86356E+18",LittleNalia,❤NALYA❤,2024-12-02 12:34:05,Je ne comprends pas comment ma conso de gaz a pu alors que mes habitudes de conso n'ont pas changé entre septembre 22kwet mtn 3800kw clairement je me pèle le cul pour ne pas avoir 1800 de régul mais c'est inutile ENGIEpartFR ENGIEgroup vous auriez une explication svp,12,270,True,2024-12-02,2024-12-02/2024-12-08,2024-12,2,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,864E+18",mejnour94,Elipe,2024-12-03 17:40:25,"ENGIEgroup FondationEngie Vous pouvez nous expliquer pourquoi on paye parfois plus cher dabonnement que de consommation ???!!!nnPour payer le salaire de la Mc Gregore, la PDG pistonnée dEngie, qui se gave3 000 000 par an ???nnQuest ce qui justifie ce salaire scandaleux ???",17,274,True,2024-12-03,2024-12-02/2024-12-08,2024-12,1,True,NEGATIVE,Négatif,Urgence,40,Autre
"1,864E+18",mejnour94,Elipe,2024-12-03 17:43:38,ENGIEgroup Il palpe combien de millions de salaires par an ce guss ?nnCombien de fois labonnement Engie ? Combien de fois la consommation de foyer modestes ? nnJusquoù va le foutage de gueule chez Engie ?,17,205,True,2024-12-03,2024-12-02/2024-12-08,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86403E+18",MikaTena,Mika Tena,2024-12-03 19:51:57,ENGIEpartFR nUne catastrophenJuste là pour récupérer largent.nAucun respect du consommateur.,19,95,True,2024-12-03,2024-12-02/2024-12-08,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86433E+18",vr54110,Cy Ga (vr54110),2024-12-04 15:19:47,"ENGIEpartFR ENGIEpartFRn bonjour, vous régler quand vos problèmes d'application et de site ? Je ne suis pas le seul à recevoir ce message depuis des mois en voulant me connecter !!!!",15,185,True,2024-12-04,2024-12-02/2024-12-08,2024-12,2,False,NEGATIVE,Négatif,Pas Urgence,0,Problèmes avec l’application
"1,86457E+18",heritage_mel,Heritage,2024-12-05 07:04:04,ENGIEpartFR Vous me décevez...,7,31,True,2024-12-05,2024-12-02/2024-12-08,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86457E+18",heritage_mel,Heritage,2024-12-05 07:08:34,Non mais l'arnaque en fait ENGIEpartFR nTous les cadeaux du jeu sont en rupture !,7,81,True,2024-12-05,2024-12-02/2024-12-08,2024-12,1,False,NEGATIVE,Négatif,Urgence,80,Autre
"1,86494E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-12-06 07:42:31,Merci à ENGIEpartFR la bougie proches abonnement23 par mois.soit 230 annuel just abonnement sans aucune consomation .,7,118,True,2024-12-06,2024-12-02/2024-12-08,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86498E+18",herine_aem,إرينة 🌹,2024-12-06 10:38:41,ENGIEpartFR vos techniciens se perdent en route ? Ça fait UN MOIS que je vous cours après pour avoir une chaleur décente dans mon domicile. UN MOIS. Cest scandaleux.,10,168,True,2024-12-06,2024-12-02/2024-12-08,2024-12,1,True,NEGATIVE,Négatif,Urgence,40,Autre
"1,86512E+18",K616670984,K6,2024-12-06 19:57:18,"Cher CaronAymericoff. J'habite votre circonscriptionn ENGIEpartFR me dde 1 régul de 900e, pretend que mes conso ont été multipliées par 5 par rapport à l'année précédente prtt mes habitudes n'ont pas changé et ils veulent me faire payer 276mois pr un studio de 23m2",19,274,True,2024-12-06,2024-12-02/2024-12-08,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86571E+18",Tarkk__,Tark,2024-12-08 10:35:25,"ENGIEpartFR qui me propose un défi en ne dépassant pas 2,81 kWh alors qu'ils savent très bien que c'est inatteignable nMême quand je n'avais pas encore allumé le chauffage j'étais à 7 kWh en moyenne. À moins d'être au gaz sur tout, 2,81 kWh d'électricité ce n'est pas possible",10,287,True,2024-12-08,2024-12-02/2024-12-08,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,86603E+18",Marierohaut,Marie de Vimal,2024-12-09 07:48:44,ENGIEgroup ENGIEpartFR service client déplorable . Plus de 10 jours sans chauffage avec un nourrisson dans un appartement parisien et pas de solution trouvée ? Comment estce possible ? irresponsables interventiondurgence,7,222,True,2024-12-09,2024-12-09/2024-12-15,2024-12,2,True,NEGATIVE,Négatif,Urgence,80,Pannes & Urgences
"1,86604E+18",typhlrs,Typh,2024-12-09 08:49:59,"ENGIEgroup vous la, vous commencez à me fanez le cul",8,53,True,2024-12-09,2024-12-09/2024-12-15,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86604E+18",typhlrs,Typh,2024-12-09 08:51:39,"ENGIEpartSAV Bravo Engie ! Je paie mes factures et on me ferme mon compteur Gaz. Et je parle pas de lirrespect de votre vieux monsieur qui viens au porte, il parle au gens comme des chiens. nEmbauchez du personnel bien plus poli, et soyez plus compétent !",8,256,True,2024-12-09,2024-12-09/2024-12-15,2024-12,1,False,POSITIVE,Positif,Urgence,40,Facturation
"1,86609E+18",twitonyo1,twitonyo,2024-12-09 11:42:22,On aime ENGIEpartFR et ses calculs douteux pour des hausses avant Noël. 4ans sans rien changer. Mais ma conso augmente trop fort,11,129,True,2024-12-09,2024-12-09/2024-12-15,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86614E+18",mossane_trotro,Mossane,2024-12-09 14:58:27,"ENGIEgroup c'est le fournisseur qui vous prélève ce qu'il veut, quand il veut ! Actuellement, mon chauffage est coupé, il fait 10c chez moi, 78 en plein hiver. Si vous êtes chez eux, fuyez.",14,193,True,2024-12-09,2024-12-09/2024-12-15,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86614E+18",typhlrs,Typh,2024-12-09 15:14:34,"Jai ma fille de 3 ans dans mon appartement, à 12 degrés parce que vous savez pas faire des contrats !!!! Bande de merde ENGIEpartFR",15,133,True,2024-12-09,2024-12-09/2024-12-15,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86615E+18",typhlrs,Typh,2024-12-09 15:41:17,"zeze02fc ENGIEpartFR Oui, jai mon relevé de compte et tout. Et la ils viennent pas remettre je suis en train de serrer, je suis chez moi en doudoune et je tremble de froid",15,172,True,2024-12-09,2024-12-09/2024-12-15,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,86645E+18",ZTatane,Zizou-Christ,2024-12-10 12:00:40,ENGIEpartFR J'en chies avec engie,12,33,True,2024-12-10,2024-12-09/2024-12-15,2024-12,1,False,POSITIVE,Neutre,Pas Urgence,0,Autre
"1,86647E+18",Voldemor880230,Voldemor,2024-12-10 13:11:38,ENGIEpartFR Votre service en ligne pour payer les factures ne fonctionne pas !! Vous viendrez pas vous plaindre quon ce vous paye pas !,13,135,True,2024-12-10,2024-12-09/2024-12-15,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,86696E+18",romuald_08,Romu l'ardennais 🐗🐗,2024-12-11 21:38:38,Sans eau chaude sanitaire depuis plus dune semaine dans la résidence et personne ne réagit chez foncia et ENGIEgroup ENGIEpartFR !! Un an que dure le problème récurrent de la chaudière ! 40 logements sans eau chaude !! Que faire ? Cc RVMRadio carolegamelin CPVA,21,266,True,2024-12-11,2024-12-09/2024-12-15,2024-12,2,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,8672E+18",Ahcyem,Ahcyem,2024-12-12 13:22:25,"ENGIEgroup nnMerci pour cette étique de groupe à toute épreuve nnJe regarde ma consommation électrique depuis le début de lannée, elle est annoncée à 769 euro. je dois déménager alors jannule mon contrat et surprise on mannonce une facture de 1016 euro en période de Noël",13,283,True,2024-12-12,2024-12-09/2024-12-15,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,86751E+18",benemmabug,M-A,2024-12-13 10:06:13,"ENGIEpartFR depuis mars 2024, on me demande de régler une facture que jai payé en octobre 2023 copie de mon compte pour preuve je suis mise en demeure depuis la semaine dernière et personne pour me confirmer lannulation de cette mise en demeure. Je fais quoi moi???",10,268,True,2024-12-13,2024-12-09/2024-12-15,2024-12,1,False,NEGATIVE,Négatif,Urgence,40,Facturation
"1,86828E+18",axel_nader,Axel Nader,2024-12-15 12:47:07,ENGIEpartSAV 60millions Sur les bilans mensuels est indiqué une augmentation de consommation qui EST en réalité une augmentation du prix de l'électricité.nPourquoi ??,12,171,True,2024-12-15,2024-12-09/2024-12-15,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,86857E+18",ENGIEgems,ENGIE Global Energy Management & Sales,2024-12-16 07:57:00,"ENGIEgroup has signed a 10year Power Purchase Agreement with Altano Energy for the Dama de Baza wind project, a 40.5 MW wind farm in Granada, Spain. This partnership supports a stable, renewableenergy supply, advancing Spain's path to carbon neutrality.nnEnergy Sustainable",7,273,True,2024-12-16,2024-12-16/2024-12-22,2024-12,1,False,POSITIVE,Positif,Pas Urgence,0,Autre
"1,86868E+18",Krole31,K-ᖇOᒪᗴ de Toulouse,2024-12-16 15:21:03,"Dites moi ENGIEpartFR cest quoi cette augmentation x 3 de labonnement gaz pour 2025, doublée dune baisse de la plage de consommation KwH ?nnJe vais mettre un barbecue au milieu de mon salon si ça continu",15,205,True,2024-12-16,2024-12-16/2024-12-22,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,86897E+18",HypathieBlog,Hypathie,2024-12-17 10:48:38,"Toujours pas de chauffage ni d'eau chaude à Rennes, la ville où il fait teeeellement bon vivre ! C'est loooooong ENGIEgroup metropolerennes",10,141,True,2024-12-17,2024-12-16/2024-12-22,2024-12,1,False,POSITIVE,Positif,Pas Urgence,0,Pannes & Urgences
"1,86903E+18",cavasesavoir2,Et ça…,2024-12-17 14:35:41,"ENGIEgems ENGIEgroup Merci ENGIEgroup de nous laisser dormir dans un appartement froid dans la ville de Rennes, sans eau chaude ni chauffage pendant 24h en plein milieu du mois de Décembre! Nous tombons malades grâce à vous! On est en 2024 jai pas le souvenir davoir eu autant de coupures!",14,292,True,2024-12-17,2024-12-16/2024-12-22,2024-12,3,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,86942E+18",marick76,Ms,2024-12-18 16:19:41,"ENGIEpartFR on est déjà dépassé par la maladie, des factures énormes et en plus on se fait engueuler.",16,106,True,2024-12-18,2024-12-16/2024-12-22,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,87006E+18",chickenboubou94,Chickenboubou94Ⓜ️,2024-12-20 10:57:59,mbompard Maintenant je paye plus cher quand je ne suis pas à mon domicile que quand je vie dedans cest pas le monde à lenvers. Après on parle déconomie dénergie ? ENGIEpartFR ENGIEpartFR UFCquechoisir SignalConso SandozProd,10,228,True,2024-12-20,2024-12-16/2024-12-22,2024-12,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,8711E+18",Gooner10076,Jon Slater,2024-12-23 07:39:27,"ENGIEpartFR Bonjour, j'ai essayé deux fois de changer le numéro de téléphone associé à mon compte. Aucune des deux fois, les gens du service client ne savent pas comment faire. Ils disent que le numéro a été modifié mais cela ne fonctionne pas. Que doisje faire ?",7,273,True,2024-12-23,2024-12-23/2024-12-29,2024-12,1,False,NEGATIVE,Négatif,Urgence,40,Service Client
"1,87149E+18",Y2Jejay,Jejay !,2024-12-24 09:35:37,Pas merci à ENGIEpartFR qui refuse de décaller mon prelévement de facture d'une seule de putain de journée ! Me mettre de mauvaise humeur ce jour là vous n'auriez pas du !,9,176,True,2024-12-24,2024-12-23/2024-12-29,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,87221E+18",couverdure,estelle,2024-12-26 09:19:10,"ENGIEpartFR Pourquoi n'y atil aucune archive des précédents contrats résiliés ? Rien n'est récupérable dans les mails reçus précédemment, il n'y a que des liens qui redirigent vers votre site où tout a été supprimé ??",9,230,True,2024-12-26,2024-12-23/2024-12-29,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,87221E+18",couverdure,estelle,2024-12-26 09:24:58,"ENGIEpartFR Personne ne me propose de solution à part souscrire à un contrat pour un mois, ce qui implique bien sûr de payer des frais de dossier et des frais de résiliation Les affaires sont les affaires j'imagine... Vraiment catastrophique.",9,246,True,2024-12-26,2024-12-23/2024-12-29,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,87256E+18",pharaon_alain,alain🔺🔺🔺👁🌍✨,2024-12-27 08:40:59,Merci ENGIEpartFR la bougie proche.merci gouvernement Macron merci vie devient très chère.gaz ou coutent bras,8,111,True,2024-12-27,2024-12-23/2024-12-29,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,87294E+18",guichvero,💖 la rebelle,2024-12-28 09:23:22,"ENGIEpartFR FermesdAvenir Mail envoyé, mais il me faudra attendre lundi pour une réponse. En attendant, pas de chauffage et un technicien venu hier qui avait l'air d'une poule ayant trouvé un couteau. La prochaine fois, envoyez de vrais pro, pas le stagiaire de permanence...",9,278,True,2024-12-28,2024-12-23/2024-12-29,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,8736E+18",AmethysteK,Amethyste Kyle,2024-12-30 05:27:52,ENGIEpartFR il faut mexpliquer COMMENT ma consommation peut avoir augmenté de 42 par rapport à lan dernier en étant pas chez moi et en utilisant quasiment que des objet en piles et en ne cuisinant quasiment pas! Pour ne parler que de lestimation que je viens davoir Voleurs,5,276,True,2024-12-30,2024-12-30/2025-01-05,2024-12,1,False,NEGATIVE,Négatif,Urgence,40,Autre
"1,87367E+18",axel_nader,Axel Nader,2024-12-30 09:38:55,ENGIEpartSAV Je constate que vous confondez toujours consommation et hausse des prix. nLeurre Combine? HausseDesPrix Électricité,9,130,True,2024-12-30,2024-12-30/2025-01-05,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,87367E+18",guichvero,💖 la rebelle,2024-12-30 09:44:53,ENGIEpartFR ENGIEpartFR ça serait sympa de répondre aux mails privés quand les clients ont des réclamations à faire. C'est sympa vos pubs mais répondre aux clients mécontents ça serait mieux !,9,200,True,2024-12-30,2024-12-30/2025-01-05,2024-12,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,87376E+18",mejnour94,Elipe,2024-12-30 15:40:08,ENGIEpartFR Vous pourriez nous expliquer toutes ces TAXES sur la facture ENGIE ???nnTaxe abonnement fourniturenTaxe abonnement acheminement nTaxe consommation acheminement nTaxe consommation obligationsnTaxe contribution et taxes liées à lénergienTaxe sur la valeur ajoutée,15,277,True,2024-12-30,2024-12-30/2025-01-05,2024-12,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,87381E+18",K616670984,K6,2024-12-30 19:33:01,SuperMO Moi j'aimerais qu'un conseiller ENGIEpartFR me contacte vu que c'est impossible que ma conso ait fait un X5 alors que mes habitudes ont pas changé. Mais ils savent qu'envoyer des lettres de relance. Une vraie mafia.nEngieVsLePeuple,19,240,True,2024-12-30,2024-12-30/2025-01-05,2024-12,1,False,NEGATIVE,Négatif,Urgence,40,Autre
"1,8744E+18",DecosterMayane,myn-dcst,2025-01-01 10:38:30,Estce quil y aurais quelquun qui pourrais maider avec ENGIEpartFR car je vais faire un meurtre,10,94,True,2025-01-01,2024-12-30/2025-01-05,2025-01,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,87476E+18",Mariie_Chantale,Marie Chantal 🔻,2025-01-02 09:51:21,"Et bonne année, je paie 220 par mois d élec et gaz et j'ai une régul de ce montant, je suis solo avec mes enfants ont se chauffe à 19, pas de console ni ordi ENGIEpartFR vous me dites de voir une assistante sociale",9,218,True,2025-01-02,2024-12-30/2025-01-05,2025-01,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,87478E+18",hugo_prproj,obny_,2025-01-02 11:28:44,"ENGIEgroup ENGIEpartFR qui me fait un contrat pour ma maison, mais une fois que jai pas délectricité enfaite je peux pas passer par Engie, donc je suis bloqué un 2 janvier 10c sans électricité avec des congels pleins et un bébé de 5 mois qui peux pas manger",11,264,True,2025-01-02,2024-12-30/2025-01-05,2025-01,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,87618E+18",Indebrouck,Izmn 🍃🪺🌿🌳🕊️🪔,2025-01-06 08:06:15,ENGIEpartFR ENGIEgroup contrat entretien chaudière. Rdv reporté 3 fois sans concertation en 6 mois...tjrs pas de RDV effectué. Confirmation par SMS hier pour ce matin...et mail à 7h30 qui annule!! Vous croyez qu.on peut se libérer comme ça ? Qd on veut ? C'est qui les clients?,8,283,True,2025-01-06,2025-01-06/2025-01-12,2025-01,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,87627E+18",PrSamyleiev,Samyleiev,2025-01-06 14:14:31,"Faites des efforts sur la consommation....avec cette baisse là ma facture AUGMENTE . Mieux encore, après avoir diminué de 30 ma conso, je reçoit un mail me conseillant d'augmenter ma mensualité de 20 pour m'adapter à ma conso! Merci et bravo ENGIEpartFR EcologieGouv !",14,274,True,2025-01-06,2025-01-06/2025-01-12,2025-01,1,False,NEGATIVE,Négatif,Pas Urgence,0,Facturation
"1,87633E+18",sebaastr,seb,2025-01-06 18:05:52,ENGIEpartFR hello la team . Bonne année et merci encore pour vos services 9 jours sans eau chaude après 20coups fil et pas de soluce . Merci,18,142,True,2025-01-06,2025-01-06/2025-01-12,2025-01,1,False,POSITIVE,Positif,Pas Urgence,0,Pannes & Urgences
"1,87654E+18",rb12476300,Rickenbacker Ric,2025-01-07 08:17:14,ENGIEpartFR nJhabite en Savoie. Je souhaite madresser à une agence ENGIE. Y atil une liste des adresses disponible ou bien simplement ladresse de référence sur la région. Merci,8,180,True,2025-01-07,2025-01-06/2025-01-12,2025-01,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,87661E+18",1_juste_hisse,1justice,2025-01-07 13:00:29,ENGIEpartFR ENGIEgroup vous trouvez normal de payer 200 euros en plus en 1 mois sachant que j'ai baissé ma consommation ? Merci d'employer des conseillers avec une morale et pas une qui me menace parce que je change de fournisseur gaz électricité tarif2025,13,259,True,2025-01-07,2025-01-06/2025-01-12,2025-01,2,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,877E+18",FouratiJerbi,Sonia jerbi fourati,2025-01-08 14:42:09,Assignation au voile nAssignation à résidence forcément elle bosse pas la voilée elle est en train de préparer le couscous du barbu nAssignation au look du 7 éme siècle nSoMabrouk MedjbeurM ZohraBitan vous en pensez quoi de ENGIEgroup ?nInclusif ou raciste ?,14,265,True,2025-01-08,2025-01-06/2025-01-12,2025-01,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,87742E+18",MissElerinna,𝓔𝓵𝓮𝓷𝓪  🎂🎁 J-29,2025-01-09 18:08:01,Bonjour ENGIEpartFR est il possible d'échanger par mp s'il vous plaît ? Ça fait depuis le mois d'août que j'ai accepté votre devis et rien n'a bougé malgré les relances téléphoniques... pour quelque chose à faire en urgence ça commence à faire long.,18,261,True,2025-01-09,2025-01-06/2025-01-12,2025-01,1,True,NEGATIVE,Négatif,Urgence,40,Pannes & Urgences
"1,87765E+18",Griselidice,🌻Griselidice 🐈‍⬛,2025-01-10 09:30:30,"ENGIEpartFR Ditesmoi ENGIEpartFR que faites vous avec notre argent ? Abonnements gaz et électricité résiliés depuis le 101224, remboursement prévu le 241224 et maintenant prévu par chèque le 1301 ! nCest pas du foutage de gueule ça !",9,241,True,2025-01-10,2025-01-06/2025-01-12,2025-01,2,False,NEGATIVE,Négatif,Pas Urgence,0,Pannes & Urgences
"1,87841E+18",walidGSM,Deacon Frost,2025-01-12 11:48:15,ENGIEpartFR maisontravaux J'ai fait un contrat depuis lundi et jusqu'à maintenant il est pas active et en plus dans le site web d'Engie le traitement de dossier sous 24h PTDR..,11,177,True,2025-01-12,2025-01-06/2025-01-12,2025-01,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,87907E+18",alex_lenoir,Alexandre Lenoir 🦋 🇫🇷🇪🇺🇺🇦,2025-01-14 07:55:12,"Tentative d'hameçonnage usurpant ENGIEpartFR ENGIEnewsroom avec une promesse de remboursement. Mais le pétard est mouillé, le site cible est innaccessible. Ayez l'il quand même l'email d'accroche est très bien fait.",7,220,True,2025-01-14,2025-01-13/2025-01-19,2025-01,2,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,87958E+18",doucetreize,13,2025-01-15 17:25:29,ENGIEpartFR je vais vous monter en lair ! JAI DEMANDÉ A PAYER TOUS LES MOIS BORDEL POURQUOI VOUS AVEZ CHANGE MON MODE DE PRELEVEMENT,17,133,True,2025-01-15,2025-01-13/2025-01-19,2025-01,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
"1,87958E+18",ClaraBoile44334,Clara Boileau,2025-01-15 17:37:01,"Mes parents ont plus de 70 ans, ils se retrouvent ce soir sans eau chaude et sans chauffage, et vous n'intervenez pas en urgence !!! Sérieusement, et vous proclamez meilleur service client ?! Et s'ils tombent malades, vous les soignez ?!!nENGIEpartFRnjpclamadieuncathmacgregor",17,277,True,2025-01-15,2025-01-13/2025-01-19,2025-01,1,True,NEGATIVE,Négatif,Urgence,80,Pannes & Urgences
"1,88057E+18",Alrianne_0,Jeremy Desvallees,2025-01-18 10:51:34,"ENGIEpartFR nBonjour, on a un gros problème de contrat et de mauvais pdl pouvez nous aider, le service client a essayé nous aidez mais nous encore plus enfoncé dans ce problème.",10,181,True,2025-01-18,2025-01-13/2025-01-19,2025-01,1,False,NEGATIVE,Négatif,Urgence,40,Service Client
"1,88105E+18",Celio_24,Celio24,2025-01-19 19:01:02,ENGIEpartFR bonjour comment savoir si notre contrat va changer de tarif au 1er février ?,19,89,True,2025-01-19,2025-01-13/2025-01-19,2025-01,1,False,NEGATIVE,Négatif,Pas Urgence,0,Autre
