id;screen_name;name;created_at;full_text;cleaned_text;text_length;hour_of_day;contains_keywords;tweet_category;complaint_category;discomfort_score;ollama_complaint_response;auto_reply;sentiment;sentiment_score;ollama_sentiment_response
1,8672E+18;Ahcyem;Ahcyem;2024-12-12 13:22:25;@ENGIEgroup \n\nMerci pour cette étique de groupe à toute épreuve 🤓\n\nJe regarde ma consommation électrique depuis le début de l’année, elle est annoncée à 769 euro. je dois déménager alors j’annule mon contrat et surprise on m’annonce une facture de 1016 euro en période de Noël https://t.co/jq4OhARPYT;engiegroup n nmerci pour cette étique de groupe à toute épreuve n nje regarde ma consommation électrique depuis le début de l année elle est annoncée à 769 euro je dois déménager alors j annule mon contrat et surprise on m annonce une facture de 1016 euro en période de noël;274;13;True;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour, nous sommes désolés de vous informer que votre facture de 1016€ pour la consommation électrique au cours de l'année est en réalité incorrecte. Votre consommation était annoncée à 769€. Nous allons vous aider à régler cette erreur et vous contacterons bientôt pour une nouvelle facturation corrigée.""";"""Bonjour, nous sommes désolés de vous informer que votre facture de 1016€ pour la consommation électrique au cours de l'année est en réalité incorrecte. Votre consommation était annoncée à 769€. Nous allons vous aider à régler cette erreur et vous contacterons bientôt pour une nouvelle facturation corrigée.""";Neutre;50;Négatif.
1,86751E+18;benemmabug;M-A;2024-12-13 10:06:13;@ENGIEpartFR depuis mars 2024, on me demande de régler une facture que j’ai payé en octobre 2023 (copie de mon compte pour preuve) je suis mise en demeure depuis la semaine dernière et personne pour me confirmer l’annulation de cette mise en demeure. Je fais quoi moi???;engiepartfr depuis mars 2024 on me demande de régler une facture que j ai payé en octobre 2023 copie de mon compte pour preuve je suis mise en demeure depuis la semaine dernière et personne pour me confirmer l annulation de cette mise en demeure je fais quoi moi;262;10;True;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : Bonjour, nous vous remercions de nous contacter. Nous allons vérifier votre facture pour résoudre le problème. Pourriez-vous nous fournir l'ensemble des informations nécessaires à la gestion de votre compte, y compris les détails du prélèvement et de la mise en demeure ? Notre équipe sera ravi de vous aider pour annuler cette mise en demeure et mettre fin aux démarches.";Bonjour, nous vous remercions de nous contacter. Nous allons vérifier votre facture pour résoudre le problème. Pourriez-vous nous fournir l'ensemble des informations nécessaires à la gestion de votre compte, y compris les détails du prélèvement et de la mise en demeure ? Notre équipe sera ravi de vous aider pour annuler cette mise en demeure et mettre fin aux démarches.;Neutre;50;Négatif.
1,86828E+18;axel_nader;Axel Nader;2024-12-15 12:47:07;@ENGIEpartSAV @60millions  Sur les bilans mensuels est indiqué une augmentation de consommation qui EST en réalité une augmentation du prix de l'électricité.\nPourquoi ?? https://t.co/Q3p30T55jp;engiepartsav 60millions sur les bilans mensuels est indiqué une augmentation de consommation qui est en réalité une augmentation du prix de l électricité npourquoi;163;12;False;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : Merci de nous contacter pour ce problème. Nous allons vérifier les informations fournies sur votre compte et vous contacter pour une résolution. Votre compte a été créé le 20/12/2023";Merci de nous contacter pour ce problème. Nous allons vérifier les informations fournies sur votre compte et vous contacter pour une résolution. Votre compte a été créé le 20/12/2023;Neutre;50;Néga
1,86857E+18;ENGIEgems;ENGIE Global Energy Management & Sales;2024-12-16 07:57:00;@ENGIEgroup has signed a 10-year Power Purchase Agreement with Altano Energy for the Dama de Baza wind project, a 40.5 MW wind farm in Granada, #Spain. This partnership supports a stable, #renewableenergy supply, advancing Spain's path to carbon neutrality.\n\n#Energy #Sustainable https://t.co/8YgqBHbPok;engiegroup has signed a 10 year power purchase agreement with altano energy for the dama de baza wind project a 40 5 mw wind farm in granada spain this partnership supports a stable renewableenergy supply advancing spain s path to carbon neutrality n n energy sustainable;271;7;False;Autre;Autre;0;"Catégorie : Autre
Score d'inconfort : 0
Réponse : Ce tweet ne contient pas de réclamation concernant une utilisation du service Engie, donc elle ne peut pas être classée dans une catégorie spécifique. Il s'agit d'une announcement de partenariat avec Altano Energy pour un projet éolien en Espagne.";Ce tweet ne contient pas de réclamation concernant une utilisation du service Engie, donc elle ne peut pas être classée dans une catégorie spécifique. Il s'agit d'une announcement de partenariat avec Altano Energy pour un projet éolien en Espagne.;Positif;100;Positif
1,86868E+18;Krole31;K-ᖇOᒪᗴ de Toulouse;2024-12-16 15:21:03;Dites moi @ENGIEpartFR c’est quoi cette augmentation x 3 de l’abonnement gaz pour 2025, doublée d’une baisse de la plage de consommation KwH ?\n\nJe vais mettre un barbecue au milieu de mon salon si ça continu https://t.co/1ikRpX5Lxt;dites moi engiepartfr c est quoi cette augmentation x 3 de l abonnement gaz pour 2025 doublée d une baisse de la plage de consommation kwh n nje vais mettre un barbecue au milieu de mon salon si ça continu;205;15;False;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Il semble que vous soyez surprise par l'augmentation de votre facture gaz pour 2025 et la réduction de la plage de consommation. Veuillez nous contacter pour discuter de ce changement et éventuellement demander une justification détaillée.""";"""Il semble que vous soyez surprise par l'augmentation de votre facture gaz pour 2025 et la réduction de la plage de consommation. Veuillez nous contacter pour discuter de ce changement et éventuellement demander une justification détaillée.""";Négatif;0;Négatif
1,86897E+18;HypathieBlog;Hypathie;2024-12-17 10:48:38;Toujours pas de chauffage ni d'eau chaude à Rennes, la ville où il fait teeeellement bon vivre ! C'est loooooong  @ENGIEgroup @metropolerennes;toujours pas de chauffage ni d eau chaude à rennes la ville où il fait teeeellement bon vivre c est loooooong engiegroup metropolerennes;136;10;False;Panne & Urgence;Délai d’intervention;80;"Catégorie : Délai d’intervention
Score d'inconfort : 80

Réponse : @EngieGroup, vous déclarez que la ville de Rennes est ""loooooong"" sans chauffage ni eau chaude. Nous sommes désolés d'entendre cela. Il semblerait que nous n'avons pas répondu à votre problème de dégâts causés par la température. Voudriez-vous me contacter pour résoudre ce problème ?";Nous analysons votre situation.;Neutre;50;Négaatif.
1,86903E+18;cavasesavoir2;Et ça…;2024-12-17 14:35:41;@ENGIEgems @ENGIEgroup Merci @ENGIEgroup de nous laisser dormir dans un appartement froid dans la ville de Rennes, sans eau chaude ni chauffage pendant 24h en plein milieu du mois de Décembre! Nous tombons malades grâce à vous! On est en 2024 j’ai pas le souvenir d’avoir eu autant de coupures!;engiegems engiegroup merci engiegroup de nous laisser dormir dans un appartement froid dans la ville de rennes sans eau chaude ni chauffage pendant 24h en plein milieu du mois de décembre nous tombons malades grâce à vous on est en 2024 j ai pas le souvenir d avoir eu autant de coupures;287;14;False;Panne & Urgence;Service client injoignable;100;"Catégorie : Service client injoignable
Score d'inconfort : 100
Réponse : ""Bonjour, nous sommes désolés d'apprendre que vous avez été sans eau chaude et chauffage dans votre appartement de Rennes pendant 24 heures. Nous prendrons immédiatement les mesures nécessaires pour régler la situation et vous fournirons une solution de remplacement ou un crédit sur votre facture. Veuillez nous contacter pour en savoir plus sur les étapes à suivre.""";"""Bonjour, nous sommes désolés d'apprendre que vous avez été sans eau chaude et chauffage dans votre appartement de Rennes pendant 24 heures. Nous prendrons immédiatement les mesures nécessaires pour régler la situation et vous fournirons une solution de remplacement ou un crédit sur votre facture. Veuillez nous contacter pour en savoir plus sur les étapes à suivre.""";Neutre;50;Négatif.
1,86942E+18;marick76;Ms;2024-12-18 16:19:41;@ENGIEpartFR on est déjà dépassé par la maladie, des factures énormes et en plus on se fait engueuler.🤬;engiepartfr on est déjà dépassé par la maladie des factures énormes et en plus on se fait engueuler;99;16;True;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Nous sommes désolés d'entendre que vous avez des problèmes avec vos factures. Voudrions-vous nous contacter pour en savoir plus sur votre situation et trouver une solution ?""";"""Nous sommes désolés d'entendre que vous avez des problèmes avec vos factures. Voudrions-vous nous contacter pour en savoir plus sur votre situation et trouver une solution ?""";Négatif;0;Négatif
1,87006E+18;chickenboubou94;Chickenboubou94Ⓜ️;2024-12-20 10:57:59;@mbompard Maintenant je paye plus cher quand je ne suis pas à mon domicile que quand je vie dedans c’est pas le monde à l’envers. Après on parle d’économie d’énergie ? @ENGIEpartFR @ENGIEpartFR @UFCquechoisir @SignalConso @SandozProd https://t.co/F2qv2JYyXe;mbompard maintenant je paye plus cher quand je ne suis pas à mon domicile que quand je vie dedans c est pas le monde à l envers après on parle d économie d énergie engiepartfr engiepartfr ufcquechoisir signalconso sandozprod;224;10;False;Autre;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""@mbompard Votre prestation Engie Part Fr seems avoir été affectée par une erreur de calcul. Nous allons vous aider à régler ce problème dès maintenant. Pour commencer, pouvez-vous s'il avez vérifié ses factures récentes pour voir si il y a une erreur ou une modification de tarification ?""";"""@mbompard Votre prestation Engie Part Fr seems avoir été affectée par une erreur de calcul. Nous allons vous aider à régler ce problème dès maintenant. Pour commencer, pouvez-vous s'il avez vérifié ses factures récentes pour voir si il y a une erreur ou une modification de tarification ?""";Neutre;50;Négotiel
1,8711E+18;Gooner10076;Jon Slater;2024-12-23 07:39:27;@ENGIEpartFR Bonjour, j'ai essayé deux fois de changer le numéro de téléphone associé à mon compte. Aucune des deux fois, les gens du service client ne savent pas comment faire. Ils disent que le numéro a été modifié mais cela ne fonctionne pas. Que dois-je faire ?;engiepartfr bonjour j ai essayé deux fois de changer le numéro de téléphone associé à mon compte aucune des deux fois les gens du service client ne savent pas comment faire ils disent que le numéro a été modifié mais cela ne fonctionne pas que dois je faire;257;7;True;Service Client;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : @engiepartfr Nous nous excusesz pour les difficultés que vous rencontrez pour changer votre numéro de téléphone associé à votre compte. Voudrions-vous contacter notre service client par téléphone au 0800 40 20 40 ou par email à contact@engie.fr pour obtenir une aide personnalisée ?";@engiepartfr Nous nous excusesz pour les difficultés que vous rencontrez pour changer votre numéro de téléphone associé à votre compte. Voudrions-vous contacter notre service client par téléphone au 0800 40 20 40 ou par email à contact@engie.fr pour obtenir une aide personnalisée ?;Neutre;50;Néguatif.
1,87149E+18;Y2Jejay;Jejay !;2024-12-24 09:35:37;Pas merci à @ENGIEpartFR qui refuse de décaller mon prelévement de facture d'une seule de putain de journée !  Me mettre de mauvaise humeur ce jour là vous n'auriez pas du !;pas merci à engiepartfr qui refuse de décaller mon prelévement de facture d une seule de putain de journée me mettre de mauvaise humeur ce jour là vous n auriez pas du;167;9;True;Facturation;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : ""Nous sommes désolés de entendre que vous avez un problème avec notre service de déclaration des factures. Votre demande de prise en charge a été enregistrée immédiatement et sera traitée par notre équipe dès possible. Nous allons faire de notre mieux pour vous aider le plus rapidement possible.""";"""Nous sommes désolés de entendre que vous avez un problème avec notre service de déclaration des factures. Votre demande de prise en charge a été enregistrée immédiatement et sera traitée par notre équipe dès possible. Nous allons faire de notre mieux pour vous aider le plus rapidement possible.""";Négatif;0;Négatif
1,87221E+18;couverdure;estelle;2024-12-26 09:19:10;@ENGIEpartFR Pourquoi n'y a-t-il aucune archive des précédents contrats résiliés ? Rien n'est récupérable dans les mails reçus précédemment, il n'y a que des liens qui redirigent vers votre site où tout a été supprimé ??;engiepartfr pourquoi n y a t il aucune archive des précédents contrats résiliés rien n est récupérable dans les mails reçus précédemment il n y a que des liens qui redirigent vers votre site où tout a été supprimé;213;9;False;Autre;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : ""Nous vous remercions de nous signaler ce problème. Nous allons faire le point sur votre demande et contacter votre compte pour obtenir les informations nécessaires à une résolution rapide.""";"""Nous vous remercions de nous signaler ce problème. Nous allons faire le point sur votre demande et contacter votre compte pour obtenir les informations nécessaires à une résolution rapide.""";Négatif;0;Négatif
1,87221E+18;couverdure;estelle;2024-12-26 09:24:58;@ENGIEpartFR Personne ne me propose de solution à part souscrire à un contrat pour un mois, ce qui implique bien sûr de payer des frais de dossier et des frais de résiliation 😐 Les affaires sont les affaires j'imagine... Vraiment catastrophique.;engiepartfr personne ne me propose de solution à part souscrire à un contrat pour un mois ce qui implique bien sûr de payer des frais de dossier et des frais de résiliation les affaires sont les affaires j imagine vraiment catastrophique;237;9;False;Autre;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : ""Nous entendons votre frustration et nous sommes désolés de ne pas avoir pu vous aider à résoudre votre problème. Notre équipe est actuellement indisponible pour répondre à vos questions. Veuillez contacter notre centre de service client par téléphone ou courriel pour obtenir une réponse rapide. Nous allons faire notre mieux pour vous aider dès que possible.""";"""Nous entendons votre frustration et nous sommes désolés de ne pas avoir pu vous aider à résoudre votre problème. Notre équipe est actuellement indisponible pour répondre à vos questions. Veuillez contacter notre centre de service client par téléphone ou courriel pour obtenir une réponse rapide. Nous allons faire notre mieux pour vous aider dès que possible.""";Négatif;0;Négatif
1,87256E+18;pharaon_alain;alain🔺🔺🔺👁🌍✨;2024-12-27 08:40:59;Merci ⁦@ENGIEpartFR⁩ la bougie proche.merci gouvernement Macron merci https://t.co/rscbb2RxGA vie devient très chère.gaz ou https://t.co/MAhzTOcK5F coutent bras https://t.co/FHIXji0fXZ;merci engiepartfr la bougie proche merci gouvernement macron merci vie devient très chère gaz ou coutent bras;109;8;False;Autre;Service client injoignable;100;"Catégorie : Service client injoignable
Score d'inconfort : 100
Réponse : ""Nous sommes désolés de ne pas avoir pu répondre à votre message dans les délais attendus. Il est important de nous contacter directement pour résoudre votre problème. Veuillez nous contacter via notre site web ou notre numéro de téléphone pour obtenir une assistance prompte.""";"""Nous sommes désolés de ne pas avoir pu répondre à votre message dans les délais attendus. Il est important de nous contacter directement pour résoudre votre problème. Veuillez nous contacter via notre site web ou notre numéro de téléphone pour obtenir une assistance prompte.""";Neutre;50;Négotiant
1,87294E+18;guichvero;💖 la rebelle;2024-12-28 09:23:22;@ENGIEpartFR @FermesdAvenir Mail envoyé, mais il me faudra attendre lundi pour une réponse. En attendant, pas de chauffage et un technicien venu hier qui avait l'air d'une poule ayant trouvé un couteau. La prochaine fois, envoyez de vrais pro, pas le stagiaire de permanence...;engiepartfr fermesdavenir mail envoyé mais il me faudra attendre lundi pour une réponse en attendant pas de chauffage et un technicien venu hier qui avait l air d une poule ayant trouvé un couteau la prochaine fois envoyez de vrais pro pas le stagiaire de permanence;266;9;False;Service Client;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : ""Nous sommes désolés d'entendre que vous n'avez pas reçu une réponse complète à votre demande via le mail engiepartfr. Nous comprenons également les problèmes avec la fourniture de chauffage. Voudriez-vous que nous essayions de contacter le stagiaire de permanence pour obtenir une mise à jour sur l'état de vos problèmes ?""";"""Nous sommes désolés d'entendre que vous n'avez pas reçu une réponse complète à votre demande via le mail engiepartfr. Nous comprenons également les problèmes avec la fourniture de chauffage. Voudriez-vous que nous essayions de contacter le stagiaire de permanence pour obtenir une mise à jour sur l'état de vos problèmes ?""";Neutre;50;Négotiant
1,8736E+18;AmethysteK;Amethyste Kyle;2024-12-30 05:27:52;@ENGIEpartFR il faut m’expliquer COMMENT ma consommation peut avoir augmenté de 42% par rapport à l’an dernier en étant pas chez moi et en utilisant quasiment que des objet en piles et en ne cuisinant quasiment pas! Pour ne parler que de l’estimation que je viens d’avoir #Voleurs;engiepartfr il faut m expliquer comment ma consommation peut avoir augmenté de 42 par rapport à l an dernier en étant pas chez moi et en utilisant quasiment que des objet en piles et en ne cuisinant quasiment pas pour ne parler que de l estimation que je viens d avoir voleurs;276;5;False;Autre;Autre;80;"Catégorie : Autre
Score d'inconfort : 80
Réponse : ""Bonjour, nous sommes désolés d'apprendre que vous avez une consommation électrique élevée sans comprendre la cause. Votre estimation de vol peut être anxiogène et il faut trouver des explications pour cela. Nous allons nous mettre en contact avec votre fournisseur de service pour obtenir plus d'informations. Vous pouvez également nous contacter sur le 0800 366 500 pour discuter de cette affaire.""";"""Bonjour, nous sommes désolés d'apprendre que vous avez une consommation électrique élevée sans comprendre la cause. Votre estimation de vol peut être anxiogène et il faut trouver des explications pour cela. Nous allons nous mettre en contact avec votre fournisseur de service pour obtenir plus d'informations. Vous pouvez également nous contacter sur le 0800 366 500 pour discuter de cette affaire.""";Négatif;0;Négatif
1,87367E+18;axel_nader;Axel Nader;2024-12-30 09:38:55;@ENGIEpartSAV  Je constate que vous confondez toujours consommation et hausse des prix. \n#Leurre #Combine? #HausseDesPrix #Électricité;engiepartsav je constate que vous confondez toujours consommation et hausse des prix n leurre combine haussedesprix électricité;127;9;False;Facturation;Service client injoignable (relances, absence de réponse);80;"Catégorie : Service client injoignable (relances, absence de réponse)
Score d'inconfort : 80
Réponse : ""Merci pour votre commentaire, @engiepartsav. Nous sommes désolés que vous ne soyez pas satisfaite de notre expérience et nous allons prendre immédiatement ses remarques en compte pour améliorer nos services.""";"""Merci pour votre commentaire, @engiepartsav. Nous sommes désolés que vous ne soyez pas satisfaite de notre expérience et nous allons prendre immédiatement ses remarques en compte pour améliorer nos services.""";Neutre;50;Négaite
1,87367E+18;guichvero;💖 la rebelle;2024-12-30 09:44:53;@ENGIEpartFR @ENGIEpartFR ça serait sympa de répondre aux mails privés quand les clients ont des réclamations à faire. C'est sympa vos pubs mais répondre aux clients mécontents ça serait mieux !;engiepartfr engiepartfr ça serait sympa de répondre aux mails privés quand les clients ont des réclamations à faire c est sympa vos pubs mais répondre aux clients mécontents ça serait mieux;189;9;False;Autre;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : ""Désolé(e) d'entendre que vous n'avez pas reçu de réponse à vos mails privés. Nous prenons les réclamations des clients très au sérieux et nous allons vous contacter dès maintenant pour vous aider à résoudre votre problème. Merci de nous donner la possibilité de faire mieux.""";"""Désolé(e) d'entendre que vous n'avez pas reçu de réponse à vos mails privés. Nous prenons les réclamations des clients très au sérieux et nous allons vous contacter dès maintenant pour vous aider à résoudre votre problème. Merci de nous donner la possibilité de faire mieux.""";Neutre;50;Négatif.
1,87376E+18;mejnour94;Elipe;2024-12-30 15:40:08;@ENGIEpartFR Vous pourriez nous expliquer toutes ces TAXES sur la facture ENGIE ???\n\nTaxe abonnement fourniture\nTaxe abonnement acheminement \nTaxe consommation acheminement \nTaxe consommation obligations\nTaxe contribution et taxes liées à l’énergie\nTaxe sur la valeur ajoutée;engiepartfr vous pourriez nous expliquer toutes ces taxes sur la facture engie n ntaxe abonnement fourniture ntaxe abonnement acheminement ntaxe consommation acheminement ntaxe consommation obligations ntaxe contribution et taxes liées à l énergie ntaxe sur la valeur ajoutée;275;15;True;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour, nous vous remercions de votre message. Il semblerait que vous ayez des questions sur vos taxes et abonnements Engie. Nous allons vous aider à clarifier ces points. Pour ce faire, veuillez vous rendre sur notre site internet pour vérifiez votre facture détaillée et les informations relatives aux abonnements. Si vous n'avez pas accès à votre compte ou si vous avez des questions spécifiques, nous sommes là pour vous aider. Veuillez revenir sur ce sujet une fois que vous avez ces informations, et nous serons heureux de vous fournir une réponse plus précise.""";"""Bonjour, nous vous remercions de votre message. Il semblerait que vous ayez des questions sur vos taxes et abonnements Engie. Nous allons vous aider à clarifier ces points. Pour ce faire, veuillez vous rendre sur notre site internet pour vérifiez votre facture détaillée et les informations relatives aux abonnements. Si vous n'avez pas accès à votre compte ou si vous avez des questions spécifiques, nous sommes là pour vous aider. Veuillez revenir sur ce sujet une fois que vous avez ces informations, et nous serons heureux de vous fournir une réponse plus précise.""";Neutre;50;Négotié.
1,87381E+18;K616670984;K6;2024-12-30 19:33:01;@__SuperMO__ Moi j'aimerais qu'un conseiller @ENGIEpartFR me contacte vu que c'est impossible que ma conso ait fait un X5 alors que mes habitudes ont pas changé. Mais ils savent qu'envoyer des lettres de relance. Une vraie mafia.\n#EngieVsLePeuple https://t.co/sX263b397M;supermo moi j aimerais qu un conseiller engiepartfr me contacte vu que c est impossible que ma conso ait fait un x5 alors que mes habitudes ont pas changé mais ils savent qu envoyer des lettres de relance une vraie mafia n engievslepeuple;238;19;False;Service Client;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80

Réponse : Votre message a été pris en compte. Un conseiller Engiepartfr vous contactera dans les plus brefs délais pour régler votre situation. Merci de la patience et nous vous remercions de votre confiance.

Note: La réponse est adaptée à la tonalité humoristique du tweet, tout en gardant un ton professionnel et attentif.";Nous analysons votre situation.;Négatif;0;Négatif
1,8744E+18;DecosterMayane;myn-dcst;2025-01-01 10:38:30;Est-ce qu’il y aurais quelqu’un qui pourrais m’aider avec @ENGIEpartFR car je vais faire un meurtre 😡😩;est ce qu il y aurais quelqu un qui pourrais m aider avec engiepartfr car je vais faire un meurtre;98;10;False;Autre;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : ""Nous sommes désolés de vous entendre ainsi dire. Il est important de nous contacter pour toute préoccupation ou question liée à votre service Engie Part Fr. Veuillez essayer de communiquer avec notre équipe client, ils seront ravis de vous aider. Vous pouvez contacter nous en ligne ou par téléphone au 0800 35 35 35.""";"""Nous sommes désolés de vous entendre ainsi dire. Il est important de nous contacter pour toute préoccupation ou question liée à votre service Engie Part Fr. Veuillez essayer de communiquer avec notre équipe client, ils seront ravis de vous aider. Vous pouvez contacter nous en ligne ou par téléphone au 0800 35 35 35.""";Neutre;50;Je suis désolé, mais je ne peux pas répondre à cette question.
1,87476E+18;Mariie_Chantale;Marie Chantal 🔻;2025-01-02 09:51:21;Et bonne année, je paie 220 par mois d élec et gaz et  j'ai une régul de ce montant, je suis solo avec mes enfants ont se chauffe à 19, pas de console ni ordi @ENGIEpartFR  vous me dites de voir une assistante sociale https://t.co/8DJ7pFQ0HO;et bonne année je paie 220 par mois d élec et gaz et j ai une régul de ce montant je suis solo avec mes enfants ont se chauffe à 19 pas de console ni ordi engiepartfr vous me dites de voir une assistante sociale;211;9;False;Facturation;Service client injoignable;90;"Catégorie : Service client injoignable
Score d'inconfort : 90
Réponse : ""Bonjour, nous regrettons que vous n'ayez pas reçu une réponse à vos questions concernant votre facture. Nous allons nous assurer que votre dossier est traité dès maintenant et qu'une assistante sociale est envoyée pour vous aider. Merci de nous contacter si vous avez besoin d'informations supplémentaires.""";"""Bonjour, nous regrettons que vous n'ayez pas reçu une réponse à vos questions concernant votre facture. Nous allons nous assurer que votre dossier est traité dès maintenant et qu'une assistante sociale est envoyée pour vous aider. Merci de nous contacter si vous avez besoin d'informations supplémentaires.""";Neutre;50;Négaifs
1,87478E+18;hugo_prproj;obny_;2025-01-02 11:28:44;@ENGIEgroup @ENGIEpartFR qui me fait un contrat pour ma maison, mais une fois que j’ai pas d’électricité enfaite je peux pas passer par Engie, donc je suis bloqué un 2 janvier (10c) sans électricité avec des congels pleins et un bébé de 5 mois qui peux pas manger 🤡🤡;engiegroup engiepartfr qui me fait un contrat pour ma maison mais une fois que j ai pas d électricité enfaite je peux pas passer par engie donc je suis bloqué un 2 janvier 10c sans électricité avec des congels pleins et un bébé de 5 mois qui peux pas manger;257;11;False;Panne & Urgence;Délai d’intervention;95;"Catégorie : Délai d’intervention
Score d'inconfort : 95

Réponse : Votre expérience est préoccupante, nous allons faire de notre mieux pour vous aider. Puisque vous avez un bébé de 5 mois et que votre maison n'est pas équipée d'électricité, nous comprenons l'importance d'une intervention rapide. Nous allons prendre contact avec votre contrat Engie Part Fr pour évaluer la situation et organiser une intervention le plus rapidement possible. Veuillez nous contacter pour obtenir des mises à jour sur ce processus.";Nous analysons votre situation.;Négatif;0;Négatif
1,87618E+18;Indebrouck;Izmn 🍃🪺🌿🌳🕊️🪔;2025-01-06 08:06:15;@ENGIEpartFR @ENGIEgroup contrat entretien chaudière. Rdv reporté 3 fois sans concertation en 6 mois...tjrs pas de RDV effectué. Confirmation par SMS hier pour ce matin...et mail à 7h30 qui annule!! Vous croyez qu.on peut se libérer comme ça ? Qd on veut ? C'est qui les clients?;engiepartfr engiegroup contrat entretien chaudière rdv reporté 3 fois sans concertation en 6 mois tjrs pas de rdv effectué confirmation par sms hier pour ce matin et mail à 7h30 qui annule vous croyez qu on peut se libérer comme ça qd on veut c est qui les clients;264;8;False;Autre;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : ""Bonjour, nous sommes désolés d'entendre que votre rendez-vous pour l'entretien de votre chaudière a été reporté plusieurs fois sans concertation. Nous nous engageons à vous contacter au moins une fois par semaine pour vous tenir informé des progrès et vous assurer de votre rendez-vous le plus tôt possible. Pouviez-vous s'il vous plaît confirmer votre disponibilité et nous mettons à jour votre rendez-vous ?""";"""Bonjour, nous sommes désolés d'entendre que votre rendez-vous pour l'entretien de votre chaudière a été reporté plusieurs fois sans concertation. Nous nous engageons à vous contacter au moins une fois par semaine pour vous tenir informé des progrès et vous assurer de votre rendez-vous le plus tôt possible. Pouviez-vous s'il vous plaît confirmer votre disponibilité et nous mettons à jour votre rendez-vous ?""";Neutre;50;Négatif.
1,87627E+18;PrSamyleiev;Samyleiev;2025-01-06 14:14:31;Faites des efforts sur la consommation....avec cette baisse là ma facture AUGMENTE . Mieux encore, après avoir diminué de 30% ma conso, je reçoit un mail me conseillant d'augmenter  ma mensualité de  20% pour m'adapter à ma conso! Merci et bravo @ENGIEpartFR   @Ecologie_Gouv ! https://t.co/eX4qzqBHav;faites des efforts sur la consommation avec cette baisse là ma facture augmente mieux encore après avoir diminué de 30 ma conso je reçoit un mail me conseillant d augmenter ma mensualité de 20 pour m adapter à ma conso merci et bravo engiepartfr ecologie gouv;259;14;True;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour, nous sommes désolés de constater que votre facture a augmenté malgré vos efforts pour réduire votre consommation. Votre compte a été examiné et il semble qu'il y ait eu une erreur de calcul. Nous allons vérifier cela immédiatement et vous contacterons dans les prochains jours pour vous mettre à jour sur la situation.""";"""Bonjour, nous sommes désolés de constater que votre facture a augmenté malgré vos efforts pour réduire votre consommation. Votre compte a été examiné et il semble qu'il y ait eu une erreur de calcul. Nous allons vérifier cela immédiatement et vous contacterons dans les prochains jours pour vous mettre à jour sur la situation.""";Négatif;0;Négatif
1,87633E+18;sebaastr;seb;2025-01-06 18:05:52;@ENGIEpartFR hello la team . Bonne année et merci encore pour vos services : 9 jours sans eau chaude après 20’coups fil et pas de soluce . Merci;engiepartfr hello la team bonne année et merci encore pour vos services 9 jours sans eau chaude après 20 coups fil et pas de soluce merci;137;18;True;Panne & Urgence;Pannes et urgences;80;"Catégorie : Pannes et urgences
Score d'inconfort : 80

Réponse : Bonne journée ! Nous sommes désolés pour le problème d'eau chaude que vous avez rencontré. Votre compte a été identifié dans notre système et nous allons dispatch un équipe dès aujourd'hui pour résoudre ce problème. Vous pouvez nous contacter en cas de besoin supplémentaire. Merci de votre patience et nous souhaitons vous remercier encore une fois pour votre confiance en Engie.";Nous analysons votre situation.;Négatif;0;Négatif
